title,image,description
"Les Jeux de l’amitié, voulus par Vladimir Poutine pour concurrencer les Jeux olympiques, n’auront pas lieu",https://img.lemde.fr/2024/07/26/27/0/7940/5293/110/73/60/0/b8ac6b2_2024-07-26t090128z-1808195029-rc2q19amwcki-rtrmadp-3-olympics-2024-russia.JPG,"Le président russe avait ordonné, en 2023, l’organisation de cette compétition. Ce lundi, il a annoncé dans un décret qu’il y renonçait."
"Pépite de l’IA de défense, Helsing s’ouvre le marché ukrainien",https://img.lemde.fr/2024/12/01/14/0/5043/3362/110/73/60/0/b6426a9_1733055578254-000-34qf633.jpg,"La société européenne, créée en 2021, fournira à Kiev 4 000 drones de frappe renforcés par l’intelligence artificielle."
"En Géorgie, la contestation contre « le régime russe » se renforce, la répression du pouvoir aussi",https://img.lemde.fr/2024/12/01/0/0/4858/3238/110/73/60/0/a3d9cc1_2024-12-01t221447z-1569793797-rc2lgbas8m4o-rtrmadp-3-georgia-politics-eu-protests.JPG,Les manifestations et défections se multiplient après la décision du gouvernement de suspendre le processus d’adhésion à l’Union européenne.
Guerre en Ukraine : le point sur la situation,https://img.lemde.fr/2024/11/30/0/0/3000/2000/110/73/60/0/c3cfaea_5393105-01-06.jpg, 
"Jean-Marie Guéhenno, ancien diplomate : sur l’Ukraine, « Trump pourrait mettre les Européens face à leurs contradictions »",https://img.lemde.fr/2024/11/22/0/0/5654/3769/110/73/60/0/137a747_1732266815128-hq-battleship4.jpg,"Dans un entretien au « Monde », le professeur de relations internationales à l’université Columbia, à New York, se montre pessimiste sur la capacité des Etats européens à s’unir à l’aube de la nouvelle administration américaine. L’arrivée de Donald Trump risque, au contraire, d’accentuer leurs divisions, sur fond de crise franco-allemande."
Un milliardaire russe reprend le contrôle de la Fédération internationale d’escrime,https://img.lemde.fr/2024/11/30/111/0/4027/2684/110/73/60/0/7e81586_2024-11-30t121317z-994103766-rc2nfba6052v-rtrmadp-3-fencing-usmanov.JPG,"Alicher Ousmanov a été largement élu, samedi, à la tête de la FIE, instance qu’il a déjà présidée entre 2008 et 2022. L’homme d’affaires russe avait été contraint de quitter son poste après le déclenchement de la guerre en Ukraine."
Guerre en Ukraine : Volodymyr Zelensky évoque les contours d’un cessez-le-feu en appelant à une protection partielle du territoire par l’OTAN,https://img.lemde.fr/2024/11/17/0/0/8271/5514/110/73/60/0/6c488c1_8b345c753b7f414387a81d4565871b0e-1-264db91b81904a5f93962f640cdf3597.jpg,"Le président ukrainien s’est dit prêt, vendredi, sur la chaîne Sky News, à figer les positions actuelles si l’Alliance atlantique garantissait la protection des territoires contrôlés par Kiev, afin de « mettre fin à la phase chaude de la guerre » menée par la Russie. Il espère ensuite « récupérer l’autre partie [du] territoire par des voies diplomatiques »."
La Corée du Sud réticente à fournir des armes à l’Ukraine,https://img.lemde.fr/2024/11/29/0/0/6388/4259/110/73/60/0/0492097_1732887138221-924922.jpg,"L’élection de Donald Trump, qui a promis de mettre fin au conflit et d’obtenir un cessez-le-feu en Ukraine, ainsi que le flou entourant l’engagement des forces nord-coréennes au côté de la Russie incitent Séoul à la prudence sur son soutien à Kiev."
"En Russie, l’opposant Alexeï Gorinov condamné à trois ans de prison supplémentaires",https://img.lemde.fr/2024/11/29/0/0/4497/2998/110/73/60/0/74607a4_c93098b43cac4f7eafb06b174e8bc7a6-0-79f1a0e80ebc408f9ef60d7b489a29fc.jpg,"Le premier condamné à de la prison ferme pour avoir dénoncé la guerre de la Russie contre l’Ukraine, en 2022, était jugé vendredi pour des conversations avec des codétenus dans un hôpital de la prison où il était soigné pour une pneumonie en janvier 2023."
Ukraine : les infrastructures énergétiques lourdement frappées par des drones et des missiles russes,https://img.lemde.fr/2024/11/28/0/0/5669/3779/110/73/60/0/f81f280_1732816083145-603779.jpg,"En déplacement au Kazakhstan, Vladimir Poutine a déclaré que les raids aériens ayant visé l’Ukraine, jeudi, étaient une « réponse » à l’utilisation, par Kiev, de missiles américains et britanniques contre le territoire russe."
"Russie : la chute du rouble s’accélère, au plus bas depuis deux ans",https://img.lemde.fr/2024/11/28/13/0/2476/1650/110/73/60/0/3f54443_2024-11-28t155914z-65152929-rc2eebaybwrj-rtrmadp-3-israel-palestinians-icc-france.JPG,"Le chef de l’Etat russe, Vladimir Poutine, a assuré qu’il ne fallait pas « paniquer » et la banque centrale est intervenue. Mais, derrière les assurances du Kremlin, les inquiétudes se multiplient, parmi la population comme chez les industriels."
"Donald Trump nomme un de ses fidèles, Keith Kellogg, comme émissaire pour l’Ukraine et la Russie",https://img.lemde.fr/2024/11/11/0/0/2470/1647/110/73/60/0/54f4b89_b9c1d8a2292640de8036f556282e867b-0-03d06f9bd82646db919fc2df3a4a7398.jpg,"Très critique du déblocage de milliards de dollars par les Etats-Unis pour l’Ukraine, Donald Trump a promis de régler la guerre entre Kiev et Moscou avant même de prêter serment en janvier − sans jamais expliquer comment."
"En Syrie, de violents combats dans le nord de la province de Hama opposent l’armée syrienne aux rebelles islamistes",https://img.lemde.fr/2024/12/02/0/1/3187/2125/110/73/60/0/b29b432_5410660-01-06.jpg,"Les groupes hostiles au régime de Bachar Al-Assad, qui ont lancé la semaine dernière une offensive fulgurante qui leur a permis de s’emparer d’Alep, tentent de progresser vers la ville stratégique de Hama."
"Nouvelle rupture d’un cable optique terrestre entre la Finlande et la Suède, Stockholm soupçonne un « sabotage »",https://img.lemde.fr/2024/12/03/0/0/6192/4128/110/73/60/0/1e1944d_1733217778284-000-349p2py.jpg,"Selon le PDG de l’entreprise de télécommunications Global Connect,  qui a fait état d’une double rupture du câble optique, l’une d’elles aurait été causée par une pelleteuse, dans le cadre de travaux."
"Le cessez-le-feu vacille au Liban, Israël menace de pénétrer « plus en profondeur » dans le pays si la guerre reprend avec le Hezbollah",https://img.lemde.fr/2024/12/03/0/0/4000/2666/110/73/60/0/7d69460_2024-12-03t102358z-1734752194-rc2jhba7eo7q-rtrmadp-3-israel-palestinians-lebanon.JPG, 
L’Ukraine dit qu’elle n’acceptera « aucune alternative » à une adhésion complète à l’OTAN,https://img.lemde.fr/2019/11/26/0/28/3444/2296/110/73/60/0/38ae2c2_GGG-FLR03_NATO-SUMMIT-TURKEY_1126_11.JPG, 
"Malgré le cessez-le-feu, des bombardements israéliens sur le Liban tuent 11 personnes",https://img.lemde.fr/2024/12/03/31/0/5500/3666/110/73/60/0/f598e5e_1733213558549-181657.jpg,"Benyamin Nétanyahou a qualifié de « violation grave » les tirs du Hezbollah en direction d’une zone contestée aux confins du Liban et de la partie du Golan syrien, occupée et annexée par Israël."
"Guerre au Proche-Orient : le Liban annonce la mort de neuf personnes dans le sud après des frappes israéliennes, fragilisant davantage le cessez-le-feu",https://img.lemde.fr/2024/12/02/0/0/4039/2693/110/73/60/0/1f34bb3_5406536-01-06.jpg,"Le premier ministre israélien, Benyamin Nétanyahou, avait qualifié, dans la journée de lundi, de « violation grave » de la trêve une attaque du Hezbollah vers une zone contestée aux confins du Liban et du Golan syrien annexé par Israël, promettant de « réagir avec force »."
"« En Chine, l’expression de colère en ligne sur les serviettes hygiéniques a pris un tour très politique »",https://img.lemde.fr/2024/12/02/0/239/4245/2830/110/73/60/0/02c01d9_1733148913973-gettyimages-1473812123.jpg,"Dans un pays où l’existence d’un mouvement féministe est perçue comme une menace par les autorités, la qualité défectueuse des protections menstruelles a scandalisé les femmes."
Comment a commencé la guerre en Syrie ? Comprendre en trois minutes,https://img.lemde.fr/2024/12/02/0/0/5584/3723/110/73/60/0/f3c4ebd_5409012-01-06.jpg,"Depuis les soulèvements de 2011, la Syrie se déchire, principalement entre les forces du régime de Bachar Al-Assad et des groupes rebelles. Treize ans après le début du conflit, avec la prise d’Alep, la deuxième ville du pays, la guerre regagne en intensité."
"« La Fiat », le constructeur italien qui n’est plus que l’ombre de lui-même après sa dilution dans Stellantis",https://img.lemde.fr/2024/12/02/0/0/4200/2800/110/73/60/0/e8b7b0f_1733158237102-000-1v66ol.jpg,"Quatre ans du management de Carlos Tavares ont accéléré l’affaiblissement de la firme de Turin, entreprise nationale par excellence, provoquant la colère du gouvernement de Giorgia Meloni."
"Avec la visite d’Emmanuel Macron, la France et l’Arabie saoudite promettent de multiplier les « coopérations dans tous les domaines »",https://img.lemde.fr/2024/12/02/0/4/4087/2725/110/73/60/0/d715f31_2024-12-02t203243z-562173297-rc28hbad2obs-rtrmadp-3-saudi-france.JPG,"Le président français et le prince héritier, Mohammed Ben Salman, ont conclu, lundi, un partenariat visant à intensifier les liens entre les deux pays. Ils se sont aussi engagés à œuvrer pour une désescalade au Liban et à Gaza."
Donald Trump se rendra en France ce week-end pour assister à la réouverture de Notre-Dame,https://img.lemde.fr/2024/12/01/0/0/6009/4006/110/73/60/0/50f290b_5396772-01-06.jpg,"Une cinquantaine de chefs d’Etat et de gouvernement sont attendus à Paris, le 7 décembre, pour assister aux cérémonies, cinq ans et demi après l’incendie qui a dévasté la cathédrale."
"Législatives en Irlande : le centre droit à un siège de la majorité, les Verts grands perdants",https://img.lemde.fr/2024/11/30/0/0/5500/3666/110/73/60/0/97993b0_2024-11-30t200307z-1890240911-rc2vfba0kzho-rtrmadp-3-ireland-election-counting.JPG,"Le pays devrait voir reconduite au pouvoir la coalition du Fianna Fail et du Fine Gael, sous réserve qu’elle rallie un 88ᵉ élu, synonyme de majorité au Parlement."
"Le Cambodge se rêve en pays riche, avec un lourd prix à payer pour les plus pauvres",https://img.lemde.fr/2024/12/02/0/0/6000/4000/110/73/60/0/b292deb_1733121508994-mekong-canal-cambodia-0030.jpg,"Le pays connaît une forte croissance, mais elle s’accompagne d’une dégradation des conditions de travail et du surendettement d’une part importante de la population."
"La rémunération de 55,8 milliards de dollars voulue par Elon Musk, bien qu’approuvée par les actionnaires de Tesla, de nouveau rejetée par la justice",https://img.lemde.fr/2024/11/15/0/0/6500/4333/110/73/60/0/8ea188e_2024-11-15t165507z-1342196385-rc2cl7ag4nsg-rtrmadp-3-usa-musk-russia.JPG,La juge du Delaware Kathaleen McCormick avait déjà retoqué en janvier l’enveloppe attribuée par le constructeur à son patron.
Colombie : au moins 12 morts dans des combats entre factions rivales de la dissidence des FARC,https://img.lemde.fr/2024/12/02/0/0/6094/4062/110/73/60/0/b0267d1_1733172407167-000-36ff8yp.jpg,"Dans le Putumayo, région frontalière avec l’Equateur, deux groupes armés se disputent des territoires de champs de coca, principal composant de la cocaïne."
Election présidentielle en Roumanie : la Cour constitutionnelle valide les résultats du premier tour,https://img.lemde.fr/2024/12/02/168/0/4032/2688/110/73/60/0/b8d7573_fea626d6dd8b4354ab90c0f7dc9a7179-0-d04d6a85e16747fa8209ede19323c454.jpg,"Selon le président de la Cour constitutionnel, le recomptage « n’a pas révélé de fraudes susceptibles d’altérer le résultat des élections ». Le second tour aura lieu dimanche 8 décembre."
"Emmanuel Macron cherche déjà un remplaçant à Michel Barnier, un premier ministre en sursis",https://img.lemde.fr/2024/11/11/0/0/7629/5086/110/73/60/0/f5045e0_2024-11-11t123359z-855005730-rc203ba4w8ch-rtrmadp-3-remembrance-day-france-macron.JPG,"Si certaines voix appellent, en cas de censure du gouvernement cette semaine, à la démission du chef de l’Etat, son entourage espère, au contraire, qu’il puisse apparaître comme un pôle de stabilité. A condition de nommer très rapidement un successeur à Matignon."
Le récit d’une journée de bascule à l’Assemblée nationale : du 49.3 décidé par Michel Barnier au dépôt de deux motions de censure,https://img.lemde.fr/2024/12/03/0/0/5899/3933/110/73/60/0/9b4878a_1733209459996-jmug241202042.jpg,"Le premier ministre a engagé, lundi, la responsabilité de son gouvernement pour faire passer le projet de loi de financement de la Sécurité sociale. En réponse, le Nouveau Front populaire a déposé une motion de censure, tout comme le Rassemblement national, qui a, par ailleurs, annoncé vouloir voter celle de la gauche mercredi."
Les erreurs d’analyse de Michel Barnier qui ont précipité son gouvernement au bord du gouffre,https://img.lemde.fr/2024/12/03/0/0/5899/3933/110/73/60/0/efa110c_1733192282438-jmug241202041.jpg,"Le premier ministre a fait plusieurs concessions au Rassemblement national, convaincu que Marine Le Pen n’avait pas intérêt à faire chuter le gouvernement. Mais, lundi, après que le premier ministre a eu recours au 49.3, la présidente du groupe d’extrême droite à l’Assemblée a annoncé que son groupe voterait la censure."
"« Le pari de Michel Barnier a été de miser sur la responsabilité des partis politiques. Deux mois plus tard, l’échec est patent »",https://img.lemde.fr/2024/12/03/0/0/5899/3933/110/73/60/0/27aca89_1733184731350-jmug241202037.jpg,"La défiance qui a rongé les strates de l’échiquier politique depuis la nomination du premier ministre explique les difficultés dans lesquelles il se trouve. L’autre ingrédient a été l’impossibilité d’établir une relation fiable avec le Rassemblement national, relève, dans sa chronique, Françoise Fressoz, éditorialiste au « Monde »."
Marine Le Pen rejette le « deal » avec Michel Barnier pour satisfaire son électorat,https://img.lemde.fr/2024/12/02/0/0/2500/1666/110/73/60/0/2f9fa84_1733155171196-jmug241202021.jpg,"En affirmant que le Rassemblement national votera la motion de censure déposée par la gauche, malgré les concessions obtenues auprès du premier ministre, Marine Le Pen prend le risque de rebuter l’électorat de droite qu’elle convoite."
"Michel Barnier a déclenché l’article 49.3, son gouvernement est en sursis",https://img.lemde.fr/2024/12/02/987/0/1667/1111/110/73/60/0/b0359c2_1733152661692-jmug241202012.jpg,La gauche et le Rassemblement national ont tous deux déposé une motion de censure pour renverser le gouvernement de Michel Barnier qui a engagé sa responsabilité sur le projet de loi de financement de la Sécurité sociale pour 2025.
Quelle majorité pour renverser le gouvernement Barnier ? Tester les configurations avec notre simulateur,https://img.lemde.fr/2024/12/02/0/0/1920/1280/110/73/60/0/2dccbed_1733134565118-media-appel-censure-rn.png,"Le premier ministre, qui a engagé la responsabilité du gouvernement par le recours à l’article 49.3 de la Constitution, s’apprête à affronter une nouvelle motion de censure, qui devrait être examinée mercredi 4 décembre."
"Comment fonctionne l’article 49.3, déclenché par Michel Barnier ?",https://img.lemde.fr/2024/12/02/0/0/1920/1280/110/73/60/0/5693203_1733152960874-49-image-d-appel.jpg,Le gouvernement a engagé sa responsabilité sur le projet de loi de financement de la Sécurité sociale. Cet article 49.3 a été déclenché à 113 reprises depuis le début de la Vᵉ République.
"Si le gouvernement Barnier est censuré, quel avenir pour le budget 2025 ?",https://img.lemde.fr/2024/12/02/0/0/3665/2443/110/73/60/0/7fb5fdf_2024-12-02t154329z-1012598135-rc22hbatm9t8-rtrmadp-3-france-politics.JPG,"La chute du gouvernement, qui pourrait avoir lieu mercredi, enterrerait la procédure d’adoption du budget 2025. Mais plusieurs scénarios sont possibles pour éviter un shutdown à la française."
Budget 2025 : l’agence de notation S&P encourage Michel Barnier à tenir ses promesses de rigueur,https://img.lemde.fr/2024/11/29/0/0/3646/2431/110/73/60/0/1315bdf_5383680-01-06.jpg,"La principale agence mondiale a maintenu inchangée, vendredi, la note de la France. Mais elle s’inquiète du « risque considérable » que les mesures d’économies préparées par le gouvernement ne se concrétisent pas."
Censure du gouvernement Barnier : le chantage de Marine Le Pen,https://img.lemde.fr/2024/11/29/0/0/5899/3933/110/73/60/0/e2b1c46_1732860930677-jmug241128073.jpg,Ce n’est pas une négociation mais une forme de chantage à la reconnaissance qu’a entreprise la présidente du groupe parlementaire Rassemblement national en exploitant l’impasse dans laquelle se trouve Michel Barnier pour tenter d’échapper à la censure.
"Menacé de censure, Michel Barnier cherche le compromis avec Marine Le Pen",https://img.lemde.fr/2024/11/28/0/0/5696/3797/110/73/60/0/926dc55_1732812637824-163770.jpg,"Fiscalité sur les tarifs de l’électricité, resserrement de l’aide médicale d’Etat, lutte contre l’immigration illégale : le premier ministre s’efforce de lâcher du lest afin d’éviter la chute de son gouvernement."
"Réforme des retraites : à l’Assemblée nationale, la coalition gouvernementale parvient à éviter un vote d’abrogation",https://img.lemde.fr/2024/11/28/0/0/5899/3933/110/73/60/0/626c20b_1732807821704-jmug241128006.jpg,"Les « insoumis », qui avaient décidé de consacrer leur journée d’initiative parlementaire, jeudi, à la réforme adoptée en 2023, ont échoué en séance face à l’obstruction des groupes de la coalition présidentielle et de la droite."
Electricité : Matignon entend bien augmenter la fiscalité en 2025,https://img.lemde.fr/2024/05/07/0/0/4999/3333/110/73/60/0/2dcd737_5410213-01-06.jpg,"Le premier ministre, Michel Barnier, avait pourtant affirmé l’inverse dans un entretien au « Figaro ». De quoi amoindrir la baisse des factures qui est malgré tout attendue, du fait d’un repli des prix de l’électricité sur le marché de gros."
Semi-conducteurs : Intel se sépare de son patron Pat Gelsinger,https://img.lemde.fr/2024/12/02/0/0/4000/2666/110/73/60/0/d5e2a22_1733159242736-2024-10-29t172855z-1867201340-rc2348ak22ur-rtrmadp-3-intel-ceo-special-report-pix-graphics.JPG,"Le géant américain des semi-conducteurs fait face à une année délicate. L’entreprise a notamment annoncé, en août, un plan d’économie prévoyant la suppression de 16 000 emplois."
JO 2024 : GL Events réclame 30 millions d’euros au Comité d’organisation des Jeux,https://img.lemde.fr/2024/09/04/108/0/6528/4352/110/73/60/0/bc3915e_2024-09-04t095040z-2087829232-up1ek940rcc6l-rtrmadp-3-paralympics-2024-equestrian.JPG,"Le groupe événementiel, responsable de la gestion de 70 % des sites de compétition, justifie sa demande par des « ajustements de fin de contrat ». Un coup dur pour le Cojop qui réunira son conseil d’administration le 12 décembre."
"Au Mali, les chefs rebelles de l’Azawad s’unissent et subissent un bombardement mortel",https://img.lemde.fr/2024/12/02/0/0/6000/4000/110/73/60/0/a407d70_1733153717845-163843.jpg,"Le lendemain de la création d’une formation associant les groupes insurgés du nord du pays, trois frappes de drones ont ciblé, dimanche, cinq cadres de ce récent Front de libération de l’Azawad."
Bernard Arnault élu à l’Académie des sciences morales et politiques,https://img.lemde.fr/2024/11/28/0/0/2500/1666/110/73/60/0/8981555_2024-11-28t113034z-998655498-rc2bebamrn6j-rtrmadp-3-france-justice-arnault.JPG,"Il a recueilli vingt-sept voix sur quarante au premier tour et siégera donc au fauteuil de Denis Kessler, laissé vacant depuis sa mort, en 2023."
"Zelensky plaide pour l’adhésion de l’Ukraine à l’OTAN, les Européens cherchent une autre solution",https://img.lemde.fr/2024/12/02/0/0/3000/2000/110/73/60/0/a4aba64_1733132796342-615924.jpg,"Antonio Costa, le nouveau président du Conseil européen, et Kaja Kallas, la nouvelle cheffe de la diplomatie européenne, se sont rendus dimanche à Kiev, dès leur prise de fonctions. Les ministres des affaires étrangères des pays membresde l’OTAN doivent se réunir à Bruxelles les 3 et 4 décembre."
Que se passerait-il si le budget de la « Sécu » pour 2025 n’était pas approuvé ?,https://img.lemde.fr/2024/11/11/0/0/5899/3933/110/73/60/0/ea7d78e_1731343611584-jmug241106061.jpg,La chute du gouvernement sur le projet de loi de financement de la Sécurité sociale aurait des conséquences directes et indirectes qui inquiètent déjà les acteurs de la santé.
"« Entre 2009 et 2024, Tesla a embauché 6 976 travailleurs immigrés qualifiés »",https://img.lemde.fr/2024/11/29/0/0/5670/3780/110/73/60/0/43daf78_1732891236823-pns-5651380.jpg,"L’économiste Jérôme Valette souligne, dans une tribune au « Monde », que les annonces hostiles aux immigrés de Donald Trump, loin de l’« immigration zéro » prônée par certains en Europe, ne concernent pas la politique d’attraction des cerveaux pratiquée traditionnellement par les Etats-Unis."
"Affaire Pogba, les hésitations, les non-dits et les approximations du chef présumé des opérations",https://img.lemde.fr/2024/11/26/0/0/5641/3761/110/73/60/0/3630c0c_5358214-01-06.jpg,"Lors du quatrième jour d’audience, Roushdane K. a opposé et évoqué sa « peur de représailles » pour en dire le minimum sur sa participation à la tentative d’extorquer 13 millions d’euros au footballeur."
"Corita Kent, la nonne et artiste pop art qui a imprimé l’Amérique",https://img.lemde.fr/2024/11/27/93/0/2000/1333/110/73/60/0/bc6e833_1732706559337-5-corita-kent-1965-corita-art-center-2.jpg,"Artiste non conformiste, adepte de la sérigraphie, militante pacifiste, proche des hippies et religieuse catholique, Corita Kent, dont les œuvres sont actuellement exposées au Collège des Bernardins, a marqué la société américaine jusqu’à sa mort, en 1986."
Incendie de Notre-Dame de Paris : comment la cathédrale est passée à quelques minutes d’une destruction complète,https://img.lemde.fr/2024/12/02/174/716/3753/2502/110/73/60/0/9518daf_1733137746112-thumbnail-notre-dame-sirius-03-clean.jpg,"Le 15 avril 2019, la toiture et la flèche de Notre-Dame partent en fumée. C’est un désastre, mais le bilan aurait pu être bien plus grave. « Le Monde » s’est appuyé sur une modélisation 3D inédite pour reconstituer les événements et identifier la décision cruciale qui a tout changé et a permis de sauver l’édifice."
"Gouttières, bagues, facettes ou la quête d’une dentition parfaite : « Je souris enfin pleinement ! »",https://img.lemde.fr/2024/11/29/0/0/3543/2362/110/73/60/0/4a97a59_1732870134299-appel-orthodontie-lemonde-11-24-0019-raphaellugassy-copie.jpg,"Aligneurs invisibles, blanchiment ou pose de facettes… Les traitements dentaires esthétiques sont en plein essor. De plus en plus d’adultes cassent la tirelire et se lancent dans d’importants chantiers pour exhiber une bouche de star."
"A Notre-Dame de Paris, le « pari réussi » d’Emmanuel Macron",https://img.lemde.fr/2024/11/29/0/0/5706/3804/110/73/60/0/e512eb2_5382921-01-06.jpg,"Le président de la République a tenté, vendredi, de faire du chantier de restauration de la cathédrale, achevé dans les temps, une « métaphore de la vie de la nation »."
Procès de l’effondrement rue d’Aubagne : récit d’une course effrénée vers la catastrophe,https://img.lemde.fr/2024/11/29/0/0/7842/5228/110/73/60/0/4dca308_1732892722616-000-36lt6zq.jpg,"Cette semaine, le tribunal de Marseille a examiné les responsabilités de la municipalité et de Marseille Habitat, notamment. En soulignant une série de manquements."
"Prisons en France : avec 80 130 détenus au 1ᵉʳ novembre, la surpopulation carcérale atteint un nouveau pic",https://img.lemde.fr/2024/11/29/0/0/6000/4000/110/73/60/0/260a286_5384873-01-06.jpg,"La densité carcérale globale était de 128,5 % au 1ᵉʳ novembre. Elle dépasse 200 % dans 13 établissements et contraint 3 962 détenus à dormir sur des matelas posés au sol."
"Immigration : Patrick Stefanini, figure de la droite, nommé pour négocier des accords de réadmission",https://img.lemde.fr/2024/11/29/0/0/5568/3712/110/73/60/0/5208ee9_1732905799912-000-jx9rn.jpg,L’ancien secrétaire général du ministère de l’immigration et de l’identité nationale devra négocier avec les pays d’origine et de transit des arrangements bilatéraux de réadmission.
"Crise des opioïdes aux Etats-Unis : la baisse du nombre de décès par overdose, un motif d’espoir",https://img.lemde.fr/2024/11/26/0/0/6000/4000/110/73/60/0/1733905_2024-11-26t120053z-929754142-rc2es2a3rdei-rtrmadp-3-drugs-fentanyl-china.JPG,"Alors que le fléau frappe le pays depuis plus de vingt ans, une diminution de la mortalité par overdose, notamment de fentanyl, est observée depuis 2023. Un reflux inattendu que la communauté scientifique peine à expliquer."
Le tribunal pénal canonique national condamne un prêtre pour pédophilie,https://img.lemde.fr/2024/01/09/0/0/3000/2000/110/73/60/0/625de00_1704816574401-justice01.jpg,"Le tribunal ecclésiastique catholique français, créé fin 2022 dans le sillage de la Commission indépendante sur les abus sexuels dans l’Eglise, vient de condamner un prêtre du diocèse de Tours pour des violences sexuelles sur des enfants. C’est la première décision connue de cette instance."
« Nous demandons la mise en place d’un “revenu carbone” en France »,https://img.lemde.fr/2022/12/05/0/0/3500/2333/110/73/60/0/f7e10a2_1670246823168-pns-715073807.jpg,"Sept économistes experts du climat proposent, dans une tribune au « Monde », de remplacer le chèque énergie, coûteux et inégalitaire, par un versement direct des recettes de la taxation carbone à tous les ménages, ce qui bénéficierait aux plus pauvres tout en incitant à la décarbonation"
Des collectifs de salariés poussent la question écologique dans les entreprises,https://img.lemde.fr/2024/11/19/163/0/4984/3322/110/73/60/0/ec8cff6_1732024766026-000-1dh5jm.jpg,"Pour pallier un manque d’investissement et de compétences des directions ou des syndicats traditionnels sur les sujets environnementaux, des groupes de salariés émergent dans les grandes entreprises."
"En France aussi, la polarisation politique déteint sur la perception du changement climatique",https://img.lemde.fr/2024/11/18/20/51/705/470/110/73/60/0/c9a24ed_1731942739841-climato-scepticisme-france-monde-obs.png,Une vaste enquête confirme l’existence d’un noyau dur de climatoscepticisme dans la société française.
"Le bassin de la Méditerranée, une région encore plus exposée aux conséquences du dérèglement climatique",https://img.lemde.fr/2024/11/19/0/0/6523/4349/110/73/60/0/31d9444_1732007521920-flood-in-valencia-81.jpg,"Sécheresses, précipitations violentes, montée des eaux et pollutions affecteront de plus en plus cet espace qui se réchauffe 20 % plus vite que le reste du monde."
"« Les populations d’Afrique de l’Ouest sont vulnérables au changement climatique, auquel elles n’ont pourtant que très peu contribué »",https://img.lemde.fr/2024/10/31/0/1/3789/2526/110/73/60/0/4ccc56c_c71be89b4cf54f8a9807da9ff77581fd-0-025f68a0555145ab86af207684f7c62f.jpg,"Face à l’accélération de la crise climatique, il serait temps d’aider le Nigeria, le Niger, le Mali…, touchés par des inondations sans précédent, rappelle, dans une tribune au « Monde », le responsable humanitaire Modou Diaw."
"« A l’approche de l’ouragan trumpien, les experts redoutent une accélération du “doom spending” »",https://img.lemde.fr/2024/11/17/1/0/8192/5461/110/73/60/0/59040e9_5278337-01-06.jpg,"L’élection de Donald Trump devrait entraîner une intensification de la surconsommation censée compenser l’anxiété existentielle de vivre à une époque d’insécurité climatique, rapporte Corine Lesnes, correspondante du « Monde » à San Francisco, dans sa chronique."
La prochaine évaluation du GIEC arrivera-t-elle trop tard pour peser sur les négociations climatiques ?,https://img.lemde.fr/2024/11/17/200/969/5029/3353/110/73/60/0/980162f_1731861925198-000-36m387f.jpg,"Alors que le GIEC publie ses rapports d’évaluation au terme de cycles de six à sept ans, l’action climatique des pays est censée monter en puissance tous les cinq ans. Des scientifiques s’inquiètent d’un rythme à deux vitesses."
"Au sommet du G20 à Rio, pas d’avancée majeure sur le climat",https://img.lemde.fr/2024/11/18/0/0/5169/3446/110/73/60/0/dcbf299_33f3924e570243089f745a348c3f4f19-0-aa2ea5920d304a04b3b9bc4917229124.jpg,"Les dirigeants reconnaissent, dans leur déclaration finale, « le besoin d’augmenter la finance climatique », mais sans préciser qui mettra la main à la poche. Ils n’ont pas non plus repris l’engagement à opérer une « transition hors des énergies fossiles » qui avait été arraché l’an dernier à la COP28 de Dubaï."
L’Equateur décrète l’urgence nationale pour lutter contre les incendies et la sécheresse dans le sud du pays,https://img.lemde.fr/2024/11/18/0/0/4500/3000/110/73/60/0/39a8706_2024-11-18t160435z-1596965321-rc227ba8qjh9-rtrmadp-3-ecuador-wildfire.JPG,"Alors que plus de 10 000 hectares ont brûlé en novembre, cette mesure, qui permet de mobiliser des ressources économiques, s’appliquera pour une période de soixante jours."
"Aux Philippines, huit morts après le passage du typhon Man-yi",,"Dans l’archipel, au moins 171 personnes sont mortes dans la série de tempêtes tropicales qui a commencé mi-octobre."
"Les tiques, transportées par les oiseaux migrateurs, survivent davantage avec le réchauffement du climat",https://img.lemde.fr/2024/11/17/0/0/3504/2336/110/73/60/0/e3a4be7_1731856751419-058-489654.jpg,"Une étude détaille comment les tiques, transportées par les oiseaux migrateurs, profitent du réchauffement pour étendre leur aire de répartition, amenant avec elles des agents pathogènes."
"Les émissions de gaz à effet de serre importées, angle mort de l’impact climatique des pays riches",https://img.lemde.fr/2024/11/15/0/0/1920/1280/110/73/60/0/772d4aa_1731688537625-media-appel-ges-import.jpg,Un quart des émissions de gaz à effet de serre sont générées par des pays exportateurs pour satisfaire la demande de pays importateurs. Un rapport appelle à repenser la comptabilité carbone mondiale.
Enquête vidéo : sur la piste d’une livraison clandestine d’hydrocarbures russes,https://img.lemde.fr/2024/10/28/0/0/3000/2000/110/73/60/0/a121c22_1730134325999-01-01-petrole-russie-video.jpg,"Grâce à des documents inédits, « Le Monde » a retracé le montage commercial qui permet à la Russie de vendre ses hydrocarbures malgré les sanctions, et ainsi de soutenir son effort de guerre."
